id,zip,state,county,poverty,price2007,price2013
2702,30005,GA,fulton,14.2,358700,351900
2703,93454,CA,santa barbara,12.2,438500,249900
2704,28146,NC,rowan,12.3,140700,135500
2706,29611,SC,greenville,12.2,63700,65700
2707,6109,CT,hartford,9.3,268300,228700
2708,85143,AZ,pinal,12.5,249500,148300
2709,2038,MA,norfolk,6.4,385000,348900
2710,34743,FL,osceola,11.2,226400,117900
2714,60516,IL,du page,4.8,353400,295400
2715,53406,WI,racine,9.2,165300,133000
2716,2536,MA,barnstable,6.6,374800,311700
2717,34986,FL,saint lucie,10.8,308100,164100
2718,77018,TX,harris,16.3,155400,226600
2719,76705,TX,mclennan,19.1,77300,76500
2721,95118,CA,santa clara,8.3,691400,704700
2722,30094,GA,rockdale,11.3,165600,120600
2723,48336,MI,oakland,8.6,191700,130600
2724,21030,MD,baltimore,19.9,384000,311000
2725,32806,FL,orange,11.6,278900,184500
2726,78573,TX,hidalgo,34.0,80200,83600
2727,40245,KY,jefferson,14.6,277500,287900
2729,80241,CO,adams,12.8,228500,238800
2730,8046,NJ,burlington,5.0,194000,141500
2731,32086,FL,saint johns,6.7,241000,160100
2732,32065,FL,clay,8.0,211200,141700
2733,40505,KY,fayette,15.9,94900,95800
2734,92675,CA,orange,8.9,725000,595000
2735,31525,GA,glynn,13.2,147200,108400
2736,43219,OH,franklin,16.2,74000,53100
2737,89139,NV,clark,10.7,356400,189600
2738,7065,NJ,union,8.0,318900,210800
2739,61801,IL,champaign,18.2,112900,107600
2741,6811,CT,fairfield,6.7,382200,264300
2743,93657,CA,fresno,20.0,282800,152900
2744,78746,TX,travis,14.6,508400,672800
2745,63121,MO,saint louis,23.0,77400,53300
2747,8330,NJ,atlantic,11.9,233600,150500
2748,94530,CA,contra costa,8.7,673900,619100
2749,8050,NJ,ocean,8.4,377100,234400
2751,92124,CA,san diego,11.1,594100,548600
2752,97035,OR,clackamas,9.2,382300,373500
2753,28086,NC,cleveland,19.8,92500,87500
2754,55021,MN,rice,7.7,185200,142900
2755,32901,FL,brevard,8.6,177500,97600
2756,85743,AZ,pima,14.9,304200,209300
2757,12804,NY,warren,9.7,208400,186600
2758,93704,CA,fresno,20.0,324800,181000
2759,30340,GA,dekalb,14.4,175400,129500
2760,93021,CA,ventura,8.7,612100,531700
2761,90274,CA,los angeles,14.6,1692600,1532900
2762,27517,NC,orange,14.2,291600,304500
2763,22206,VA,arlington,6.5,427400,404100
2765,92663,CA,orange,8.9,1509300,1408000
2766,93305,CA,kern,18.1,218900,100000
2767,24019,VA,roanoke city,16.9,154300,152000
2769,48108,MI,washtenaw,12.7,243400,197900
2770,60099,IL,lake,6.3,168900,99700
2771,38024,TN,dyer,16.7,76700,68300
2772,98335,WA,pierce,11.1,420100,365000
2773,77021,TX,harris,16.3,73900,79600
2774,55105,MN,ramsey,13.5,312200,296400
2775,2116,MA,suffolk,19.3,625400,800100
2776,1876,MA,middlesex,6.9,363300,321100
2777,46526,IN,elkhart,11.1,126100,112100
2778,98273,WA,skagit,11.9,241800,188300
2779,94549,CA,contra costa,8.7,1130300,1184500
2780,97321,OR,linn,13.8,218200,202900
2781,97220,OR,multnomah,15.0,207400,191100
2782,11228,NY,kings,21.9,654900,668800
2783,53227,WI,milwaukee,18.2,178600,132700
2784,89503,NV,washoe,10.2,310100,151300
2785,1757,MA,worcester,9.5,333500,256200
2786,2721,MA,bristol,9.3,235800,184600
2787,76065,TX,ellis,10.7,152900,158500
2788,2861,RI,providence,15.4,238400,138100
2791,55434,MN,anoka,6.4,206300,166500
2792,93035,CA,ventura,8.7,673400,459800
2794,94598,CA,contra costa,8.7,884600,785500
2795,31707,GA,dougherty,25.3,103000,79400
2796,48309,MI,oakland,8.6,283300,255700
2798,80304,CO,boulder,12.1,490800,594000
2799,19454,PA,montgomery,5.3,320600,285700
2800,49519,MI,kent,13.1,131300,101000
2801,95603,CA,placer,6.0,450900,310900
2804,11510,NY,nassau,4.7,456400,332200
2805,96740,HI,hawaii,13.1,575800,342100
2806,60133,IL,cook,14.6,217100,149600
2807,6118,CT,hartford,9.3,196400,158000
2808,82601,WY,natrona,9.9,137200,177300
2809,91739,CA,san bernardino,12.1,698300,512000
2810,92311,CA,san bernardino,12.1,174500,84600
2811,22310,VA,fairfax,5.5,473900,417200
2812,21601,MD,talbot,8.3,320400,241700
2815,37311,TN,bradley,15.7,90000,85700
2816,11379,NY,queens,12.2,521300,521000
2817,44483,OH,trumbull,14.6,78900,60500
2818,74137,OK,tulsa,14.2,235100,264800
2819,32258,FL,duval,12.4,263000,188400
2820,70805,LA,east baton rouge,18.1,52100,52800
2821,95660,CA,sacramento,12.2,285100,150000
2822,97068,OR,clackamas,9.2,395500,387000
2823,92843,CA,orange,8.9,582300,415100
2824,32117,FL,volusia,14.1,152800,70400
2825,38506,TN,putnam,21.6,126000,132200
2826,68123,NE,sarpy,6.2,157300,159800
2827,11727,NY,suffolk,5.3,353000,250600
2828,8003,NJ,camden,10.6,348800,238800
2829,75110,TX,navarro,18.5,75300,78500
2830,50023,IA,polk,9.4,176500,176300
2831,21801,MD,wicomico,13.2,185600,134700
2833,37174,TN,maury,12.9,182600,186500
2834,55414,MN,hennepin,10.6,256000,206500
2835,1923,MA,essex,10.4,375500,344900
2836,91106,CA,los angeles,14.6,601600,567700
2837,23703,VA,portsmouth city,15.6,216300,169400
2838,37215,TN,davidson,15.2,423500,465300
2839,80026,CO,boulder,12.1,247200,286700
2840,80303,CO,boulder,12.1,374400,443000
2841,16066,PA,butler,8.8,239600,262100
2842,77705,TX,jefferson,17.1,56500,59500
2843,62221,IL,saint clair,15.8,144100,120600
2844,52804,IA,scott,11.4,97900,106400
2845,93215,CA,kern,18.1,211800,138500
2846,55347,MN,hennepin,10.6,402200,356900
2847,92120,CA,san diego,11.1,532700,511600
2848,94597,CA,contra costa,8.7,698000,619200
2850,6705,CT,new haven,9.5,143800,101200
2851,33781,FL,pinellas,11.3,165200,93600
2852,85053,AZ,maricopa,12.9,231300,150700
2853,23238,VA,henrico,8.5,289000,255000
2854,12306,NY,schenectady,11.1,154400,142400
2855,90023,CA,los angeles,14.6,389000,257100
2856,1845,MA,essex,10.4,449400,411600
2857,48161,MI,monroe,7.8,128800,73100
2858,56303,MN,stearns,11.7,147400,119000
2859,80911,CO,el paso,10.0,160200,151300
2860,22079,VA,fairfax,5.5,479600,408200
2861,18940,PA,bucks,5.2,415600,375000
2862,33703,FL,pinellas,11.3,216900,135900
2864,28209,NC,mecklenburg,11.0,206800,231000
2865,44143,OH,cuyahoga,15.7,200400,157500
2866,55417,MN,hennepin,10.6,247000,211600
2867,8205,NJ,atlantic,11.9,264500,170800
2868,97209,OR,multnomah,15.0,449400,377200
2869,41018,KY,kenton,12.9,114100,101100
2870,23834,VA,colonial heights city,7.4,166600,132500
2871,84118,UT,salt lake,9.0,163400,173800
2872,91350,CA,los angeles,14.6,565900,407700
2873,78108,TX,guadalupe,9.6,173700,181500
2874,15216,PA,allegheny,11.6,85900,103300
2876,89178,NV,clark,10.7,380600,201800
2877,98007,WA,king,9.9,395300,407900
2879,1821,MA,middlesex,6.9,364300,336200
2880,14043,NY,erie,13.7,106300,113000
2881,20770,MD,prince georges,8.1,244700,135500
2882,60048,IL,lake,6.3,453800,384500
2883,90260,CA,los angeles,14.6,536300,397100
2884,91321,CA,los angeles,14.6,526500,371200
2885,29456,SC,berkeley,10.6,131800,107800
2886,32129,FL,volusia,14.1,222700,127300
2887,28715,NC,buncombe,14.0,173400,170900
2888,48220,MI,oakland,8.6,138100,98300
2890,22041,VA,fairfax,5.5,359200,293300
2891,15205,PA,allegheny,11.6,94800,107100
2892,95219,CA,san joaquin,14.2,501000,280300
2894,61109,IL,winnebago,13.8,114000,83500
2895,96814,HI,honolulu,7.8,342300,419700
2897,68801,NE,hall,11.5,96600,110000
2898,80919,CO,el paso,10.0,290100,291600
2899,81004,CO,pueblo,17.8,84200,66700
2900,37388,TN,coffee,14.2,93200,99300
2901,32779,FL,seminole,9.1,375000,266600
2903,48328,MI,oakland,8.6,156100,100600
2904,86326,AZ,yavapai,12.6,247200,146900
2905,96793,HI,maui,6.8,562700,418600
2906,61611,IL,tazewell,8.0,117200,120300
2907,27514,NC,orange,14.2,362100,377300
2908,74075,OK,payne,21.8,126100,140300
2909,36535,AL,baldwin,10.3,165100,124400
2910,29801,SC,aiken,15.4,84600,64700
2911,80104,CO,douglas,2.4,243100,251600
2912,20148,VA,loudoun,3.0,638600,576300
2913,48150,MI,wayne,20.8,169800,125400
2914,75224,TX,dallas,16.9,93000,77700
2915,64151,MO,jackson,15.0,178900,176300
2916,90601,CA,los angeles,14.6,570100,399800
2917,11735,NY,nassau,4.7,445600,344200
2918,36609,AL,mobile,20.8,133500,107000
2919,6776,CT,litchfield,5.4,339100,230200
2921,33626,FL,hillsborough,11.6,389900,282400
2922,84405,UT,weber,10.5,165000,175300
2923,79107,TX,potter,25.3,55700,52000
2924,94559,CA,napa,8.6,563900,436500
2925,40205,KY,jefferson,14.6,171900,223900
2926,86409,AZ,mohave,13.5,184200,100000
2927,32401,FL,bay,12.0,125300,77900
2928,53403,WI,racine,9.2,120500,90300
2929,2143,MA,middlesex,6.9,384500,438700
2930,37849,TN,knox,12.8,137700,140200
2931,48335,MI,oakland,8.6,285400,215700
2932,44136,OH,cuyahoga,15.7,193800,177900
2933,46214,IN,marion,15.6,117300,111800
2935,32533,FL,escambia,15.0,188800,145200
2937,34471,FL,marion,13.0,211800,131200
2938,6851,CT,fairfield,6.7,491500,363800
2939,94555,CA,alameda,11.0,667200,682500
2940,95348,CA,merced,19.3,369700,179000
2941,55448,MN,anoka,6.4,221900,176900
2942,60655,IL,cook,14.6,256100,198000
2943,32773,FL,seminole,9.1,187300,97600
2944,91791,CA,los angeles,14.6,599500,442300
2945,34758,FL,osceola,11.2,234100,111100
2946,6604,CT,fairfield,6.7,209600,137900
2947,1605,MA,worcester,9.5,247900,181000
2948,84057,UT,utah,11.4,162200,193200
2949,80237,CO,denver,17.4,267100,300100
2950,49525,MI,kent,13.1,159300,143400
2951,90621,CA,orange,8.9,535800,445400
2952,37055,TN,dickson,12.4,115000,118900
2953,85349,AZ,yuma,17.8,127300,94700
2954,17325,PA,adams,7.4,238700,181600
2955,48906,MI,ingham,18.1,121600,69400
2956,95117,CA,santa clara,8.3,725200,757300
2957,91101,CA,los angeles,14.6,496500,457900
2960,94607,CA,alameda,11.0,460600,354000
2962,60510,IL,kane,7.8,310600,254300
2963,27278,NC,orange,14.2,194000,210300
2964,29926,SC,beaufort,10.4,513700,364500
2965,28001,NC,stanly,13.8,96300,97500
2966,91006,CA,los angeles,14.6,790600,895100
2967,60423,IL,will,5.9,320100,260600
2968,84088,UT,salt lake,9.0,217400,250800
2969,44685,OH,summit,14.0,171000,153100
2970,37931,TN,knox,12.8,163900,178300
2971,18045,PA,northampton,7.9,251400,189800
2972,93619,CA,fresno,20.0,567700,364600
2973,55126,MN,ramsey,13.5,279400,236800
2974,2119,MA,suffolk,19.3,285300,274600
2975,92586,CA,riverside,11.7,264200,160600
2977,43605,OH,lucas,16.9,55600,38400
2978,73119,OK,oklahoma,15.9,51800,51500
2979,84103,UT,salt lake,9.0,319900,374600
2981,20723,MD,prince georges,8.1,440600,366400
2982,23236,VA,chesterfield,5.8,202900,179400
2983,32233,FL,duval,12.4,235600,166400
2984,53225,WI,milwaukee,18.2,139000,88100
2985,76011,TX,tarrant,12.2,87400,83000
2986,32119,FL,volusia,14.1,200400,105800
2987,98445,WA,pierce,11.1,238200,174600
2988,11793,NY,nassau,4.7,497400,405300
2989,32789,FL,orange,11.6,416200,303200
2990,91030,CA,los angeles,14.6,901800,885600
2991,8520,NJ,mercer,9.3,308600,222400
2992,77365,TX,montgomery,9.8,116100,130000
2993,33541,FL,pasco,11.9,195600,118200
2994,33629,FL,hillsborough,11.6,448900,357200
2995,85335,AZ,maricopa,12.9,228700,119600
2996,37801,TN,blount,12.0,144000,148100
2997,30013,GA,rockdale,11.3,164100,109900
2998,73069,OK,cleveland,10.0,102500,117200
2999,27540,NC,wake,8.5,189600,215500
3000,20155,VA,prince william,5.0,562700,428600
3001,30286,GA,upson,18.0,75600,59500
3002,17901,PA,schuylkill,11.9,60100,59000
3003,98001,WA,king,9.9,300400,241700
3004,31410,GA,chatham,16.3,232400,218200
3005,64138,MO,jackson,15.0,124400,84500
3007,31206,GA,bibb,24.2,64800,43000
3008,93706,CA,fresno,20.0,181900,82900
3009,48141,MI,wayne,20.8,91900,38500
3012,80234,CO,adams,12.8,225300,233800
3013,11003,NY,nassau,4.7,432600,315700
3014,45240,OH,hamilton,13.0,118100,97300
3016,94596,CA,contra costa,8.7,867900,777000
3017,33304,FL,broward,11.4,417600,260400
3018,34238,FL,sarasota,8.1,400600,274700
3019,59404,MT,cascade,14.0,161900,175800
3020,14617,NY,monroe,13.3,115300,114300
3021,79927,TX,el paso,28.4,82800,90300
3022,21201,MD,baltimore city,19.9,146700,120100
3023,33073,FL,broward,11.4,422600,255200
3024,45356,OH,miami,9.0,89200,75400
3026,40258,KY,jefferson,14.6,104200,103800
3027,74017,OK,rogers,9.8,77600,90700
3028,90605,CA,los angeles,14.6,502500,378500
3029,45244,OH,hamilton,13.0,193000,189800
3030,85541,AZ,gila,18.2,257400,180000
3031,14227,NY,erie,13.7,103900,117600
3032,17109,PA,dauphin,11.0,141800,134600
3033,33455,FL,martin,8.5,351500,221200
3034,37716,TN,anderson,16.1,124800,123000
3035,6854,CT,fairfield,6.7,397300,290700
3036,92083,CA,san diego,11.1,453600,335500
3037,91214,CA,los angeles,14.6,721500,634900
3038,33708,FL,pinellas,11.3,375100,240600
3039,88005,NM,dona ana,23.9,147900,145000
3040,93105,CA,santa barbara,12.2,1117900,930100
3041,78411,TX,nueces,19.1,108100,108200
3043,98404,WA,pierce,11.1,190800,141400
3044,33496,FL,palm beach,10.2,470700,291200
3046,11901,NY,suffolk,5.3,388000,286300
3047,43119,OH,franklin,16.2,140500,124600
3048,22153,VA,fairfax,5.5,526500,470200
3049,60185,IL,du page,4.8,248500,176000
3050,36561,AL,baldwin,10.3,562900,282300
3051,61615,IL,peoria,13.6,154600,156700
3052,38114,TN,shelby,20.1,56000,37200
3053,75208,TX,dallas,16.9,118000,118100
3054,77535,TX,liberty,14.4,103600,113600
3055,1851,MA,middlesex,6.9,269700,214300
3056,15044,PA,allegheny,11.6,190600,214600
3057,33056,FL,miami-dade,15.3,217500,128500
3058,92123,CA,san diego,11.1,501000,450000
3059,29455,SC,charleston,15.2,455100,370700
3060,49418,MI,kent,13.1,166100,142900
3061,89521,NV,washoe,10.2,429800,274400
3062,60018,IL,cook,14.6,312600,206900
3063,3431,NH,cheshire,8.1,182000,146900
3064,10956,NY,rockland,8.8,573900,458600
3065,84116,UT,salt lake,9.0,149200,163600
3066,28658,NC,catawba,11.1,86000,82600
3067,31794,GA,tift,28.9,108000,102700
3068,43606,OH,lucas,16.9,124500,92600
3069,92555,CA,riverside,11.7,452300,266200
3070,19468,PA,montgomery,5.3,252300,228500
3071,20708,MD,prince georges,8.1,414400,284700
3072,1906,MA,essex,10.4,362700,320500
3073,33145,FL,miami-dade,15.3,424100,266400
3074,37379,TN,hamilton,13.5,134200,142000
3075,72015,AR,saline,10.7,90700,103200
3076,38135,TN,shelby,20.1,159500,143800
3077,77354,TX,montgomery,9.8,184100,221000
3078,95834,CA,sacramento,12.2,415400,235700
3079,92081,CA,san diego,11.1,521500,434400
3080,7090,NJ,union,8.0,718000,622600
3081,27565,NC,granville,13.2,101500,93800
3082,63028,MO,jefferson,9.1,147300,137600
3083,19406,PA,montgomery,5.3,294300,261500
3084,60559,IL,du page,4.8,286000,224400
3085,44903,OH,richland,11.9,111700,89000
3086,53210,WI,milwaukee,18.2,121400,76800
3087,48076,MI,oakland,8.6,198200,117500
3088,2115,MA,suffolk,19.3,462000,553000
3091,93004,CA,ventura,8.7,593500,455300
3092,77515,TX,brazoria,9.8,97000,114600
3094,7013,NJ,passaic,13.4,420000,291200
3095,84065,UT,salt lake,9.0,257200,317900
3096,7701,NJ,monmouth,6.1,416300,340300
3098,92595,CA,riverside,11.7,462200,291000
3099,30008,GA,cobb,9.4,148200,98300
3100,7631,NJ,bergen,5.9,416300,324900
3101,55429,MN,hennepin,10.6,195900,145300
3102,84660,UT,utah,11.4,173400,200200
3103,2760,MA,bristol,9.3,355400,284900
3105,13088,NY,onondaga,12.8,110100,113300
3107,92139,CA,san diego,11.1,456200,307000
3108,95677,CA,placer,6.0,440900,324500
3109,97601,OR,klamath,15.9,155200,118200
3110,76033,TX,johnson,11.3,100200,94800
3111,80301,CO,boulder,12.1,321500,366000
3112,6514,CT,new haven,9.5,230900,162200
3113,32963,FL,indian river,9.7,636200,433100
3114,49509,MI,kent,13.1,113200,83000
3115,33076,FL,broward,11.4,607200,400700
3116,75240,TX,dallas,16.9,152000,155700
3117,98607,WA,clark,9.5,356600,318200
3118,60646,IL,cook,14.6,442700,349500
3119,95818,CA,sacramento,12.2,493100,443800
3120,72113,AR,pulaski,15.5,187100,195200
3121,32308,FL,leon,17.0,219700,171600
3122,43206,OH,franklin,16.2,84200,59200
3123,7920,NJ,somerset,3.3,613000,547000
3124,32757,FL,lake,9.0,219000,145300
3125,75234,TX,dallas,16.9,135200,127400
3126,53405,WI,racine,9.2,127100,97700
3127,91803,CA,los angeles,14.6,551900,484700
3128,33510,FL,hillsborough,11.6,211000,125300
3129,34120,FL,collier,9.9,388400,202300
3130,29673,SC,greenville,12.2,104000,109900
3131,14217,NY,erie,13.7,95200,113500
3132,46236,IN,marion,15.6,176000,184000
3134,21771,MD,carroll,4.7,455200,360100
3135,23701,VA,portsmouth city,15.6,161400,130900
3136,72206,AR,pulaski,15.5,64700,68500
3137,28590,NC,pitt,22.5,136300,138400
3138,60134,IL,kane,7.8,351400,297900
3140,90041,CA,los angeles,14.6,641200,617100
3141,20784,MD,prince georges,8.1,324000,182500
3142,40206,KY,jefferson,14.6,121100,135600
3144,28401,NC,new hanover,13.7,147300,95100
3146,98146,WA,king,9.9,323600,269100
3147,33426,FL,palm beach,10.2,240500,118600
3148,64030,MO,jackson,15.0,135900,92300
3149,92673,CA,orange,8.9,978000,798300
3150,20175,VA,loudoun,3.0,511100,422500
3152,43607,OH,lucas,16.9,58600,37200
3153,75033,TX,collin,6.2,256400,286400
3154,38053,TN,shelby,20.1,114100,99700
3155,74135,OK,tulsa,14.2,126200,141200
3156,30045,GA,gwinnett,8.4,189200,143500
3157,52405,IA,linn,9.9,122300,120700
3158,8055,NJ,burlington,5.0,369800,315400
3159,1880,MA,middlesex,6.9,411800,414300
3160,98684,WA,clark,9.5,241700,204200
3161,37067,TN,williamson,5.0,332400,362500
3162,72211,AR,pulaski,15.5,164500,169400
3163,90254,CA,los angeles,14.6,1154200,1171000
3164,22401,VA,spotsylvania,6.0,334000,270200
3165,92679,CA,orange,8.9,978800,782200
3166,29708,SC,york,12.1,237700,248300
3167,32960,FL,indian river,9.7,194400,85700
3168,23116,VA,hanover,5.1,300300,260400
3169,91763,CA,san bernardino,12.1,446500,301400
3170,98531,WA,lewis,14.2,156000,129700
3171,85331,AZ,maricopa,12.9,565000,394600
3172,92653,CA,orange,8.9,756100,639900
3174,10598,NY,westchester,7.7,500600,372600
3175,19810,DE,new castle,10.1,327900,288600
3176,80005,CO,jefferson,8.1,263100,285300
3177,37355,TN,coffee,14.2,109400,111400
3178,80138,CO,douglas,2.4,324700,345100
3179,84117,UT,salt lake,9.0,264700,318700
3180,92277,CA,san bernardino,12.1,152200,85500
3181,49048,MI,kalamazoo,16.2,103800,68400
3182,48390,MI,oakland,8.6,194900,147900
3183,76109,TX,tarrant,12.2,244000,318600
3185,97005,OR,washington,8.6,228300,228800
3186,33487,FL,palm beach,10.2,490100,317800
3187,18301,PA,monroe,9.1,207900,130200
3188,29617,SC,greenville,12.2,103300,94100
3189,46250,IN,marion,15.6,170900,185400
3190,85395,AZ,maricopa,12.9,392400,279600
3191,93703,CA,fresno,20.0,235600,96800
3192,27288,NC,rockingham,15.1,69700,62800
3193,60544,IL,will,5.9,228300,179600
3194,17315,PA,york,8.6,156200,136900
3195,35173,AL,jefferson,15.1,201800,194200
3197,32819,FL,orange,11.6,351200,225400
3198,35007,AL,shelby,6.9,144600,140100
3199,22405,VA,spotsylvania,6.0,338000,233100
3200,33408,FL,palm beach,10.2,397900,240200
3201,2144,MA,middlesex,6.9,473700,542700
3202,6880,CT,fairfield,6.7,1114300,1005400
3203,19053,PA,bucks,5.2,288600,250700
3204,21015,MD,harford,5.6,323900,273300
3205,29680,SC,greenville,12.2,144200,151700
3206,90404,CA,los angeles,14.6,717400,738300
3207,20111,VA,manassas park city,6.2,395400,280700
3208,70791,LA,east baton rouge,18.1,130000,155000
3209,33174,FL,miami-dade,15.3,271200,163700
3211,27028,NC,davie,9.3,125000,114500
3213,94518,CA,contra costa,8.7,632600,462000
3215,84084,UT,salt lake,9.0,194400,210600
3216,10710,NY,westchester,7.7,533400,403200
3218,33755,FL,pinellas,11.3,193600,117700
3219,94609,CA,alameda,11.0,608800,619600
3220,61244,IL,rock island,13.2,82800,86800
3222,33066,FL,broward,11.4,209100,84600
3223,98021,WA,king,9.9,401900,375700
3224,54403,WI,marathon,8.0,105500,100100
3225,72116,AR,pulaski,15.5,156100,158600
3226,6410,CT,new haven,9.5,344200,281100
3227,46240,IN,marion,15.6,187500,205500
3228,48316,MI,macomb,8.3,237300,204000
3229,28081,NC,cabarrus,11.1,93300,92400
3230,94585,CA,solano,9.6,444400,227500
3231,84115,UT,salt lake,9.0,157500,191800
3232,85353,AZ,maricopa,12.9,266000,142900
3233,94545,CA,alameda,11.0,578900,400400
3234,52403,IA,linn,9.9,123900,119500
3235,43085,OH,franklin,16.2,203400,210200
3236,19018,PA,delaware,9.7,160600,132100
